0.1	10.3018
0.13	10.0544
0.2	11.1266
0.43	11.3892
0.62	10.977
0.65	12.1556
0.77	11.9248
0.89	12.7171
0.93	12.7875
1.07	12.3056
1.16	12.6806
1.16	11.3522
1.25	12.199
1.28	11.259
1.44	11.4369
1.48	11.8521
1.54	11.6618
1.92	12.8596
2.38	13.3315
2.43	12.5597
2.57	11.931
2.74	12.2117
2.79	12.4777
2.93	13.2714
2.93	14.1912
2.98	13.2723
2.99	12.8782
3.09	13.5358
3.11	12.6159
3.13	12.7473
3.22	14.193
3.34	13.0115
3.4	11.9615
3.45	12.6206
3.71	12.7766
3.83	13.5905
4.22	13.2054
4.23	12.2766
4.25	13.4886
4.28	13.5058
4.45	12.81
4.5	12.4407
4.51	12.9892
4.58	13.1811
4.67	13.8076
4.68	14.9118
4.69	14.101
4.72	13.72
4.81	14.2292
4.95	14.5372
4.98	14.4361
5	15.024
5.32	15.0789
5.35	14.2556
5.39	15.1954
5.48	14.4652
5.48	14.3176
5.54	16.2011
5.68	16.4729
5.69	15.5849
5.75	13.87
5.76	14.6499
5.77	16.1958
5.86	14.9859
5.95	16.0916
6.08	14.608
6.13	16.6165
6.19	16.0969
6.2	16.7616
6.3	17.7853
6.32	16.5204
6.43	16.7421
6.47	15.4898
6.76	16.1858
6.9	17.4784
6.98	16.9169
7.07	18.3115
7.32	16.9081
7.62	18.9646
7.99	19.74
8.07	18.2849
8.11	18.1235
8.12	20.0391
8.21	20.4876
8.5	17.9476
8.58	19.3278
8.76	20.7333
8.76	20.7333
8.78	18.7996
8.93	20.5691
9.06	18.0576
9.11	18.2544
9.15	20.1982
9.36	19.0362
9.44	18.2593
9.44	18.2593
9.56	19.2309
9.68	20.9817
9.72	19.429
9.78	17.6833
