0.03	10.06
0.24	10.4777
0.25	10.4974
0.37	10.7316
0.38	10.7509
0.43	10.8469
0.44	10.8659
0.5	10.9794
0.6	11.1646
0.73	11.3969
0.74	11.4143
0.84	11.5846
0.89	11.6671
0.9	11.6833
0.98	11.8105
1.01	11.8568
1.07	11.9472
1.12	12.0201
1.13	12.0344
1.44	12.4315
1.47	12.4649
1.6	12.5996
1.61	12.6092
1.66	12.656
1.66	12.656
1.71	12.7003
1.84	12.804
1.88	12.8326
1.93	12.8662
2.22	13.0166
2.28	13.0389
2.52	13.1023
2.57	13.111
2.63	13.1196
2.63	13.1196
2.75	13.1317
2.82	13.1361
2.93	13.14
3.04	13.1414
3.15	13.1416
3.22	13.1417
3.46	13.1469
3.5	13.1492
3.58	13.1555
3.94	13.2238
3.94	13.2238
3.98	13.2364
4.03	13.2539
4.04	13.2577
4.07	13.2693
4.07	13.2693
4.34	13.4085
4.52	13.5384
4.54	13.5548
4.57	13.5801
4.76	13.7611
4.79	13.793
5.03	14.08
5.08	14.1468
5.24	14.376
5.32	14.499
5.4	14.6272
5.56	14.8982
5.64	15.0403
5.69	15.131
5.81	15.3543
5.83	15.3922
5.92	15.5647
5.94	15.6035
5.95	15.6229
5.97	15.6619
6	15.7206
6.17	16.0571
6.23	16.1768
6.43	16.5763
6.44	16.5962
6.5	16.7151
6.57	16.8529
6.6	16.9115
6.77	17.2378
6.84	17.3685
6.89	17.4603
6.91	17.4966
7.54	18.4911
7.74	18.7335
7.81	18.809
7.92	18.9178
7.95	18.9454
8.58	19.3278
8.58	19.3278
8.76	19.3769
8.87	19.3968
8.89	19.3997
9.03	19.4146
9.06	19.4167
9.33	19.4246
9.43	19.4248
9.77	19.4316
9.86	19.4384
9.93	19.446
